id,issn,idl,Abstract,Title,Autherkeywords,Indexkeywords,Author,AuthorsID,Volume,Issue,Year,Pagestart,Pageend,Pagecount,Source,ENTRYTYPE,doi,url,citation_count,Affiliations,Authors_affiliations,Address,Publisher,Language,AbbreviatedSource,Document_Type,Publication_Stage,Access_Type,EID,author_publ_age,author_age,doc_id,author_order
255,,,,ICT acceptation: The case of CRM project,,,Jegham M.; Sahut J.-M.,6505964407; 6507098224,,,2004,,,,Proceedings - International Symposium on Applications and the Internet Workshops,,10.1109/saintw.2004.1268561,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2642582691&doi=10.1109%2fsaintw.2004.1268561&partnerID=40&md5=59c3a247fa082154d721ffbd1a5beeb7,1,33,,,,,,Conference paper,Scopus,1,,,,,
256,,,,The use of Web-based information systems for non-work activities: An empirical study,,,Klaus T.; Gyires T.; Wen H.J.,6701768587; 6603610062; 7202983787,,,2003,,,,Human Systems Management,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1942485409&partnerID=40&md5=c5e5f30322d61966a2bceadca75e7edc,23,114,,,,,,Article,Scopus,23,,,,,
257,,,,A design of an empirical study of the applicability of the technology acceptance model to outsourcing decisions,,,Benamati J.; Rajkumar T.M.,6602867595; 7004291633,,,2002,,,,Proceedings of the ACM SIGCPR Conference,,10.1145/512360.512371,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036038233&doi=10.1145%2f512360.512371&partnerID=40&md5=2512a938496be682662da2e8e5df233e,9,57,,,,,,Conference paper,Scopus,9,,,,,
258,,,,"Product attributes, consumer benefits and public approval of genetically modified foods",,,Hossain F.; Onyango B.; Schilling B.; Hallman W.; Adelaja A.,7003510388; 57194905602; 7006516313; 6603575653; 6603471989,,,2003,,,,International Journal of Consumer Studies,,10.1046/j.1470-6431.2003.00303.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-13744263531&doi=10.1046%2fj.1470-6431.2003.00303.x&partnerID=40&md5=c4fa9cd6dc1c17296ebb7f9a4464227b,93,365,,,,,,Article,Scopus,93,,,,,
259,,,,Encouraging students to adopt software engineering methodologies: The influence of structured group labs on beliefs and attitudes,,,Landry J.P.; Pardue J.H.; Doran M.V.; Daigle R.J.,8661416800; 7006366348; 7005039519; 7003537500,,,2002,,,,Journal of Engineering Education,,10.1002/j.2168-9830.2002.tb00678.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-5144220423&doi=10.1002%2fj.2168-9830.2002.tb00678.x&partnerID=40&md5=14d8e05662b8e754097b956107f906eb,5,108,,,,,,Article,Scopus,5,,,,,
260,,,,The influence of individual characteristics on individual acceptance of case,,,Hasan B.; Ali J.M.H.,56273322900; 7102266491,,,2003,,,,Proceedings - Annual Meeting of the Decision Sciences Institute,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0442294308&partnerID=40&md5=a9a10a7fc051e786410d173c4a7ffe4d,0,1216,,,,,,Conference paper,Scopus,0,,,,,
261,,,,Grounding a new information technology implementation framework in behavioral science: A systematic analysis of the literature on IT use,,,Kukafka R.; Johnson S.B.; Linfante A.; Allegrante J.P.,6603165965; 7406330166; 6602317516; 7004212472,,,2003,,,,Journal of Biomedical Informatics,,10.1016/j.jbi.2003.09.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242521674&doi=10.1016%2fj.jbi.2003.09.002&partnerID=40&md5=3ac245a221c631c043a8fda8eb527995,128,227,,,,,,Review,Scopus,128,,,,,
262,,,,Exploring the impact of online service quality on portal site usage,,,Lin C.S.; Wu S.,37099291400; 52265053700,,,2002,,,,Proceedings of the Annual Hawaii International Conference on System Sciences,,10.1109/HICSS.2002.994223,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349192052&doi=10.1109%2fHICSS.2002.994223&partnerID=40&md5=c70ee5ff666cf33fcf678c963db993a5,51,2661,,,,,,Article,Scopus,51,,,,,
263,,,,Applying SERVQUAL for Media Choice: An Empirical Study of Post-Acceptance Model,,,Lee S.-G.; Rho H.B.; Schniederjans M.J.,55206388500; 7006330640; 7004192635,,,2002,,,,Proceedings - Annual Meeting of the Decision Sciences Institute,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642458280&partnerID=40&md5=3f8d8eae5d27881b7bab508521780717,0,1069,,,,,,Conference paper,Scopus,0,,,,,
264,,,,THE IMPACT OF PROCESS-TECHNOLOGY FIT ON USAGE BEHAVIOR AND PROCESS PERFORMANCE,,,Gribbins M.,36462353100,,,2003,,,,"9th Americas Conference on Information Systems, AMCIS 2003",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745246185&partnerID=40&md5=d4947b89a282b3e6d472d1081f56c8d3,1,3317,,,,,,Conference paper,Scopus,1,,,,,
265,,,,User acceptance of information technology: Toward a unified view,,,Venkatesh V.; Morris M.G.; Davis G.B.; Davis F.D.,35614985000; 57212421558; 7404344360; 55817507700,,,2003,,,,MIS Quarterly: Management Information Systems,,10.2307/30036540,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542382496&doi=10.2307%2f30036540&partnerID=40&md5=0145eeee9ddb1678e81b29817475e16c,23103,478,,,,,,Article,Scopus,23103,,,,,
266,,,,Assessing the validity of IS success models: An empirical test and theoretical analysis,,,Rai A.; Lang S.S.; Welker R.B.,7201684314; 7401701011; 7005780825,,,2002,,,,Information Systems Research,,10.1287/isre.13.1.50.96,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036004587&doi=10.1287%2fisre.13.1.50.96&partnerID=40&md5=2156a6aa9f6594982837b2e7441702c1,1103,69,,,,,,Article,Scopus,1103,,,,,
267,,,,EXPLAINING ALTERNATIVE BEHAVIORS OF ONLINE CONSUMERS: AN INTEGRATION OF THE TECHNOLOGY ACCEPTANCE MODEL TO PREFERENTIAL DECISION,,,Muthitacharoen A.M.; Palvia P.C.,35612702900; 7004085979,,,2003,,,,"9th Americas Conference on Information Systems, AMCIS 2003",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139135283&partnerID=40&md5=94731d8a5df3d93f81f9ebebebf6c4d5,5,524,,,,,,Conference paper,Scopus,5,,,,,
268,,,,An empirical analysis of the antecedents of electronic commerce service continuance,,,Bhattacherjee A.,7006737091,,,2001,,,,Decision Support Systems,,10.1016/S0167-9236(01)00111-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035546372&doi=10.1016%2fS0167-9236%2801%2900111-7&partnerID=40&md5=068120ef0317c109c95a76d2f4f10baf,975,214,,,,,,Article,Scopus,975,,,,,
269,,,,Antecedents of B2C channel satisfaction and preference: Validating e-commerce metrics,,,Devaraj S.; Fan M.; Kohli R.,7004533439; 57206846382; 35516928800,,,2002,,,,Information Systems Research,,10.1287/isre.13.3.316.77,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036738975&doi=10.1287%2fisre.13.3.316.77&partnerID=40&md5=eada79475118ec240b6b14d56cc202a3,858,333,,,,,,Article,Scopus,858,,,,,
270,,,,THE EFFECT OF SELF IDENTITY AND SOCIAL IDENTITY ON TECHNOLOGY ACCEPTANCE,,,Lee Y.; Lee J.; Lee Z.,36247304100; 57203144473; 56279233100,,,2001,,,,"Proceedings of the International Conference on Information Systems, ICIS 2001",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076712645&partnerID=40&md5=803481431c663d703088ab8f3edfe31a,8,490,,,,,,Conference paper,Scopus,8,,,,,
271,,,,The Role of Computer User Aptitude in Technology Acceptance: An Exploratory Study,,,Warner J.; Hu Q.; Koufteros X.,57035543400; 51964069800; 6701430508,,,2004,,,,"10th Americas Conference on Information Systems, AMCIS 2004",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139003837&partnerID=40&md5=b4891ade39a777d1bd17fdce3e855880,0,3185,,,,,,Conference paper,Scopus,0,,,,,
272,,,,"Trends in Reservoir Simulation: Big Models, Scalable Models? Will you Please Make up Your Mind?",,,Gorell S.; Bassett R.,6602943150; 57196747882,,,2001,,,,Proceedings - SPE Annual Technical Conference and Exhibition,,10.2523/71596-ms,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1142290649&doi=10.2523%2f71596-ms&partnerID=40&md5=835838777f6178bbf924e9ab6464ca3f,19,2298,,,,,,Conference paper,Scopus,19,,,,,
273,,,,On General Application of the Technology Acceptance Model in Education,,,Heilman G.E.; White D.; Persichitte K.A.; Glorfeld L.W.,35098576700; 55456562300; 6506092949; 6601960721,,,2002,,,,Proceedings - Annual Meeting of the Decision Sciences Institute,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642580677&partnerID=40&md5=2892980202017f09d63e937bce4f139b,1,919,,,,,,Conference paper,Scopus,1,,,,,
274,,,,Explaining intranet use with the technology acceptance model,,,Horton R.P.; Buck T.; Waterson P.E.; Clegg C.W.,7403066247; 7006323544; 6701856428; 56260439500,,,2001,,,,Journal of Information Technology,,10.1080/02683960110102407,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035649345&doi=10.1080%2f02683960110102407&partnerID=40&md5=a6954d523f5f96e7cc52e3edaff14953,196,248,,,,,,Article,Scopus,196,,,,,
275,,,,"Education, Training, and User Acceptance in the Domain of Enterprise Resource Planning Systems",,,Wright K.M.; Papke-Shields K.E.,58463619400; 6508042862,,,2002,,,,Proceedings - Annual Meeting of the Decision Sciences Institute,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642499371&partnerID=40&md5=935806e99c3ccf3ce531f62cad1c6ddd,0,711,,,,,,Conference paper,Scopus,0,,,,,
276,,,,Predicting IT Adaptation versus Non-Adaptation: A Study of Competing Factors,,,Harris M.; Bhattacherjee A.,55384045900; 7006737091,,,2004,,,,"10th Americas Conference on Information Systems, AMCIS 2004",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139057571&partnerID=40&md5=1b63ced0bbec5035bf5ab427f9ceac84,0,3287,,,,,,Conference paper,Scopus,0,,,,,
277,,,,Antecedents of perceived playfulness: An exploratory study on user acceptance of general information-searching websites,,,Chung J.; Tan F.B.,7404003160; 56962786200,,,2004,,,,Information and Management,,10.1016/j.im.2003.08.016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342645512&doi=10.1016%2fj.im.2003.08.016&partnerID=40&md5=ab48f2db52245ad5b81175d966daf095,216,881,,,,,,Article,Scopus,216,,,,,
278,,,,Determinants of academic use of the internet: A structural equation model,,,Seyal A.H.; Abd. Rahman M.N.; Mahburur Rahim Md.,55938943800; 56786655700; 7006490510,,,2002,,,,Behaviour and Information Technology,,10.1080/01449290210123354,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036076299&doi=10.1080%2f01449290210123354&partnerID=40&md5=2c6092d5418cd8d0511e74041beab90a,172,86,,,,,,Article,Scopus,172,,,,,
279,,,,Adoption process of upgrading software: An empirical study of Windows XP,,,Lai M.C.L.; Ho S.S.Y.; Hui W.W.Y.,57189345492; 57206579030; 57220640968,,,2003,,,,"Proceedings of the 36th Annual Hawaii International Conference on System Sciences, HICSS 2003",,10.1109/HICSS.2003.1174773,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870315465&doi=10.1109%2fHICSS.2003.1174773&partnerID=40&md5=d9c8cdb138f47781d4975fcff9200962,3,,,,,,,Conference paper,Scopus,3,,,,,
280,,,,Exploring differences in internet adoption and usage between historically advantaged and disadvantaged groups in South Africa,,,Brown I.; Licker P.,7402606413; 6602901568,,,2003,,,,Journal of Global Information Technology Management,,10.1080/1097198X.2003.10856358,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993107124&doi=10.1080%2f1097198X.2003.10856358&partnerID=40&md5=5063636d8119cfc3fb2a848caf1911e1,39,26,,,,,,Article,Scopus,39,,,,,
281,,,,Online disintermediation: Differences in the behavior of traditional retailers in adopting E-commerce,,,Andonova V.,20336959300,,,2003,,,,Management Research,,10.1108/15365430380000533,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886007612&doi=10.1108%2f15365430380000533&partnerID=40&md5=bb51f56ae68d54fa25ef651eb9caa252,3,290,,,,,,Article,Scopus,3,,,,,
282,,,,Modeling the user acceptance of e-mail,,,Hubona G.S.; Burton-Jones A.,57204049742; 12790886900,,,2003,,,,"Proceedings of the 36th Annual Hawaii International Conference on System Sciences, HICSS 2003",,10.1109/HICSS.2003.1173675,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969530929&doi=10.1109%2fHICSS.2003.1173675&partnerID=40&md5=9c7bdbc5e5edd5a8ea4a1330da04f1a3,16,,,,,,,Conference paper,Scopus,16,,,,,
283,,,,Making use of scenarios: A field study of conceptual design,,,Hertzum M.,6603582440,,,2003,,,,International Journal of Human Computer Studies,,10.1016/S1071-5819(02)00138-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037292834&doi=10.1016%2fS1071-5819%2802%2900138-6&partnerID=40&md5=83e731c7503c1c8a494a4813ae0e87d7,37,239,,,,,,Article,Scopus,37,,,,,
284,,,,Applying the Technology Acceptance Model and flow theory to online Consumer Behavior,,,Koufaris M.,6508051561,,,2002,,,,Information Systems Research,,10.1287/isre.13.2.205.83,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036015968&doi=10.1287%2fisre.13.2.205.83&partnerID=40&md5=878658af3acb3aa27f27aa0e4a135152,2142,223,,,,,,Article,Scopus,2142,,,,,
285,,,,Inexperience and experience with online stores: The importance of TAM and trust,,,Gefen D.; Karahanna E.; Straub D.W.,6601945888; 6603276648; 7005859153,,,2003,,,,IEEE Transactions on Engineering Management,,10.1109/TEM.2003.817277,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242365487&doi=10.1109%2fTEM.2003.817277&partnerID=40&md5=494289f621d781e25de8182b9b6b4a82,643,321,,,,,,Article,Scopus,643,,,,,
286,,,,Moderated group chat: An empirical assessment of a new e-service encounter,,,Van Dolen W.M.; De Ruyter K.,6507929574; 7004664517,,,2002,,,,International Journal of Service Industry Management,,10.1108/09564230210447959,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036447507&doi=10.1108%2f09564230210447959&partnerID=40&md5=0c5d5e771c44bf2966e1c2879d52c0f0,27,511,,,,,,Article,Scopus,27,,,,,
287,,,,Agent toolkit satisfaction and use in higher education,,,Serenko A.; Detlor B.,13104570000; 6602236601,,,2003,,,,Journal of Computing in Higher Education,,10.1007/BF02940853,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944438200&doi=10.1007%2fBF02940853&partnerID=40&md5=40f92ba26a374910f17128141069c8b3,8,88,,,,,,Article,Scopus,8,,,,,
288,,,,An empirical study on predicting user acceptance of e-shopping on the Web,,,Shih H.-P.,7201982502,,,2004,,,,Information and Management,,10.1016/S0378-7206(03)00079-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346151191&doi=10.1016%2fS0378-7206%2803%2900079-X&partnerID=40&md5=d4c6277b2d766fb0c1a6ce6c24603839,494,368,,,,,,Article,Scopus,494,,,,,
289,,,,The technology acceptance model: A meta-analysis of empirical findings,,,Ma Q.; Liu L.,7402813698; 55574231744,,,2004,,,,Journal of Organizational and End User Computing,,10.4018/joeuc.2004010104,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347021063&doi=10.4018%2fjoeuc.2004010104&partnerID=40&md5=24f9c74e893bb6e860691225ed675f14,430,72,,,,,,Article,Scopus,430,,,,,
290,,,,Modeling use of enterprise resource planning systems: A path analytic study,,,Bagchi S.; Kanungo S.; Dasgupta S.,7102840496; 57206218657; 35614101900,,,2003,,,,European Journal of Information Systems,,10.1057/palgrave.ejis.3000453,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442328096&doi=10.1057%2fpalgrave.ejis.3000453&partnerID=40&md5=dfc2008faf8c49d130b39c920e8a3977,71,158,,,,,,Article,Scopus,71,,,,,
291,,,,An empirical investigation of the determinants of user acceptance of Internet banking,,,Chau P.Y.K.; Lai V.S.K.,7102267201; 44361805400,,,2003,,,,Journal of Organizational Computing and Electronic Commerce,,10.1207/S15327744JOCE1302_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042762675&doi=10.1207%2fS15327744JOCE1302_3&partnerID=40&md5=fe2d5c6d746ece27d3249adf00b3da68,206,145,,,,,,Article,Scopus,206,,,,,
292,,,,Senior executives' use of information technology,,,Pijpers G.G.M.; Bemelmans T.M.A.; Heemstra F.J.; Van Montfort K.A.G.M.,6506835236; 6602296033; 6602231861; 6602852404,,,2001,,,,Information and Software Technology,,10.1016/S0950-5849(01)00197-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035941445&doi=10.1016%2fS0950-5849%2801%2900197-5&partnerID=40&md5=5858af683524dcdf00df047e75a236df,99,971,,,,,,Article,Scopus,99,,,,,
293,,,,Standard user interface in e-commerce sites,,,Liu S.-P.; Tucker D.; Koh C.E.; Kappelman L.,7409463883; 7202804686; 7201749886; 6701798094,,,2003,,,,Industrial Management and Data Systems,,10.1108/02635570310497648,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345549548&doi=10.1108%2f02635570310497648&partnerID=40&md5=de5572b3b5dc3a0c285506095d9370f3,34,610,,,,,,Article,Scopus,34,,,,,
294,,,,ON THE EXPLANATION OF FACTORS AFFECTING E-COMMERCE ADOPTION,,,Lee D.; Park J.; Ahn J.,57192806113; 57221145730; 55448084600,,,2001,,,,"Proceedings of the International Conference on Information Systems, ICIS 2001",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029668481&partnerID=40&md5=41865d086116042bb56b5cae2926de78,109,120,,,,,,Conference paper,Scopus,109,,,,,
295,,,,Diffusing the Internet in the Arab world: The role of social norms and technological culturation,,,Loch K.D.; Straub D.W.; Kamel S.,6603809290; 7005859153; 56068241100,,,2003,,,,IEEE Transactions on Engineering Management,,10.1109/TEM.2002.808257,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037322632&doi=10.1109%2fTEM.2002.808257&partnerID=40&md5=133589ffb351dc4cad0791b95bdf13aa,282,63,,,,,,Article,Scopus,282,,,,,
296,,,,Applying TAM to e-services adoption: The moderating role of perceived risk,,,Featherman M.; Fuller M.,6506439458; 7202312402,,,2003,,,,"Proceedings of the 36th Annual Hawaii International Conference on System Sciences, HICSS 2003",,10.1109/HICSS.2003.1174433,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969492133&doi=10.1109%2fHICSS.2003.1174433&partnerID=40&md5=88b4db0ce565444de785557e76ce4e6a,86,,,,,,,Conference paper,Scopus,86,,,,,
297,,,,Exploring User's Emotional Relationships with IT Products: A Structural Equation Model,,,Khong P.W.; Song J.P.,7006693234; 36572561600,,,2003,,,,Proceedings of the International Conference on Designing Pleasurable Products and Interfaces,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642418471&partnerID=40&md5=36b25e4e2b63984ac54aca205917e54b,8,50,,,,,,Conference paper,Scopus,8,,,,,
298,,,,Why do people use information technology? A critical review of the technology acceptance model,,,Legris P.; Ingham J.; Collerette P.,6507063749; 7005507527; 18343839600,,,2003,,,,Information and Management,,10.1016/S0378-7206(01)00143-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036438511&doi=10.1016%2fS0378-7206%2801%2900143-4&partnerID=40&md5=ece8459a11cd1d711121deec01935f87,2618,204,,,,,,Article,Scopus,2618,,,,,
299,,,,Proceedings of the 2002 ACM SIGCPR conference,,,,,,,2002,,,,Proceedings of the ACM SIGCPR Conference,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036040699&partnerID=40&md5=8aeaef745f773d714c1714d8a4cfa0b3,0,,,,,,,Conference review,Scopus,0,,,,,
300,,,,Desperately Seeking Self-Determination: Key to the New Enterprise Logic of Customer Relationships,,,Malhotra Y.,57212888828,,,2004,,,,"10th Americas Conference on Information Systems, AMCIS 2004",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138998839&partnerID=40&md5=4246a50542f237db509f4ae646988f8d,5,3901,,,,,,Conference paper,Scopus,5,,,,,
301,,,,The influence of external variables on information technology usage behavior,,,Hubona G.S.; Kennick E.,57204049742; 57209502977,,,1996,,,,Proceedings of the Annual Hawaii International Conference on System Sciences,,10.1109/HICSS.1996.495323,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020610979&doi=10.1109%2fHICSS.1996.495323&partnerID=40&md5=5c706cd307b09c55907db182cd9fb689,47,175,,,,,,Conference paper,Scopus,47,,,,,
302,,,,"Perceived usefulness, ease of use, and usage of information technology: A replication",,,Adams D.A.; Nelson R.R.; Todd P.A.,7404054224; 7404559995; 36444544700,,,1992,,,,MIS Quarterly: Management Information Systems,,10.2307/249577,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746633350&doi=10.2307%2f249577&partnerID=40&md5=0dca3aae35af472a65660956c2b59059,1912,247,,,,,,Article,Scopus,1912,,,,,
303,,,,Empirical study on organizational acceptance of new information systems in a commercial bank environment,,,Liao Ziqi; Landry Jr. Raymond,57222995511; 7005927741,,,2000,,,,Proceedings of the Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033903719&partnerID=40&md5=55c801f8170549200fb8fe01112d4c6b,31,,,,,,,Conference paper,Scopus,31,,,,,
304,,,,Evaluating the usefulness and the ease of use of a web-based inspection data collection tool,,,Laitenberger Oliver; Dreyer Horst M.,6603942762; 7004019184,,,1998,,,,"International Software Metrics Symposium, Proceedings",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032294785&partnerID=40&md5=15cefb0a8bf296955a26c900276d1e76,58,131,,,,,,Conference paper,Scopus,58,,,,,
305,,,,Heart Partners: A Strategy for Promoting Effective Diffusion of School Health Promotion Programs,,,Roberts-Gray C.; Solomon T.; Gottlieb N.; Kelsey E.,6603457848; 6506907410; 7006189459; 6603441896,,,1998,,,,Journal of School Health,,10.1111/j.1746-1561.1998.tb03493.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032018787&doi=10.1111%2fj.1746-1561.1998.tb03493.x&partnerID=40&md5=0af7bb0b1ea4391816394480db89dbdb,11,110,,,,,,Article,Scopus,11,,,,,
306,,,,Assessing User Competence: Conceptualization and Measurement,,,Marcolin B.L.; Compeau D.R.; Munro M.C.; Huff S.L.,6506603580; 6603109080; 7102691829; 56111447200,,,2000,,,,Information Systems Research,,10.1287/isre.11.1.37.11782,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034381936&doi=10.1287%2fisre.11.1.37.11782&partnerID=40&md5=194f64826a5ac2442449e6d76cfe8065,172,60,,,,,,Article,Scopus,172,,,,,
307,,,,An Empirical Assessment of a Modified Technology Acceptance Model,,,Chau P.Y.K.,7102267201,,,1996,,,,Journal of Management Information Systems,,10.1080/07421222.1996.11518128,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030307369&doi=10.1080%2f07421222.1996.11518128&partnerID=40&md5=e5a8d7e74a8e0248a2e5e5c5cdf86955,627,204,,,,,,Article,Scopus,627,,,,,
308,,,,E-commerce user behavior model: An empirical study,,,Jiang J.J.; Hsu M.K.; Klein G.; Lin B.,7404828955; 12761321300; 25954599700; 7403508463,,,2000,,,,Human Systems Management,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0012909494&partnerID=40&md5=f33b9cabb5bca3e183f994d4338b49c6,97,276,,,,,,Article,Scopus,97,,,,,
309,,,,The negotiation of death: Clinical decision making at the end of life,,,Slomka J.,7003586219,,,1992,,,,Social Science and Medicine,,10.1016/0277-9536(92)90021-H,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026756833&doi=10.1016%2f0277-9536%2892%2990021-H&partnerID=40&md5=b59a8a5e249456844101fde91e491458,76,259,,,,,,Article,Scopus,76,,,,,
310,,,,Ascension health systems: Enterprise user interface approach to organizational data management,,,Sujitparapitaya S.; Janz B.D.; Wetherbe J.; Sammet D.,7801643213; 6602107355; 6603733835; 6507847341,,,2001,,,,Proceedings of the Hawaii International Conference on System Sciences,,10.1109/HICSS.2001.926558,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034976466&doi=10.1109%2fHICSS.2001.926558&partnerID=40&md5=5297e54158775babada85403b7cf864d,2,,,,,,,Article,Scopus,2,,,,,
311,,,,Towards an understanding of the behavioural intention to use a web site,,,Lin J.C-C.; Lu H.,55757781488; 7404843905,,,2000,,,,International Journal of Information Management,,10.1016/S0268-4012(00)00005-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342572606&doi=10.1016%2fS0268-4012%2800%2900005-0&partnerID=40&md5=4fd2dc7b8c146898b5cb68b98d82761c,654,208,,,,,,Article,Scopus,654,,,,,
312,,,,Predicting user intentions: Comparing the technology acceptance model with the theory of planned behavior,,,Mathieson K.,7003731838,,,1991,,,,Information Systems Research,,10.1287/isre.2.3.173,https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549114871&doi=10.1287%2fisre.2.3.173&partnerID=40&md5=7f749d91c6ef4f05e6b912a23d3fecb4,2606,191,,,,,,Article,Scopus,2606,,,,,
313,,,,"Why don't men ever stop to ask for directions? Gender, social influence, and their role in technology acceptance and usage behavior",,,Venkatesh V.; Morris M.G.,35614985000; 57212421558,,,2000,,,,MIS Quarterly: Management Information Systems,,10.2307/3250981,https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744246034&doi=10.2307%2f3250981&partnerID=40&md5=c55f8995f9383ffacb67adec19f7a1f6,2833,136,,,,,,Article,Scopus,2833,,,,,
314,,,,Understanding information technology usage: A test of competing models,,,Taylor S.; Todd P.A.,7404757122; 36444544700,,,1995,,,,Information Systems Research,,10.1287/isre.6.2.144,https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549120882&doi=10.1287%2fisre.6.2.144&partnerID=40&md5=1401d3a57310d1f4443f3ef97c188bcd,5499,176,,,,,,Article,Scopus,5499,,,,,
315,,,,Paradigms in automation. User participation to automation design; [Automaation paradigmat. Käyttäjien osallistuminen automaation suunnitteluun],,,Kallela J.,6507795961,,,1996,,,,VTT Julkaisuja,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-7044246308&partnerID=40&md5=c878b482929fad46e725fcc5af3ad53a,2,148,,,,,,Article,Scopus,2,,,,,
316,,,,A test of the technology acceptance model: The case of cellular telephone adoption,,,Kwon H.S.; Chidambaram L.,7401838406; 56022518500,,,2000,,,,Proceedings of the Annual Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029418421&partnerID=40&md5=88af847635dfc20f04a0f606361c3089,19,,,,,,,Conference paper,Scopus,19,,,,,
317,,,,User acceptance of microcomputer technology: An empirical test,,,Igbaria M.,35616514800,,,1993,,,,Omega,,10.1016/0305-0483(93)90040-R,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002885278&doi=10.1016%2f0305-0483%2893%2990040-R&partnerID=40&md5=44c74bd46edddc2672288debadf37d2b,280,90,,,,,,Article,Scopus,280,,,,,
318,,,,"Determinants of Perceived Ease of Use: Integrating Control, Intrinsic Motivation, and Emotion into the Technology Acceptance Model",,,Venkatesh V.,35614985000,,,2000,,,,Information Systems Research,,10.1287/isre.11.4.342.11872,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034559541&doi=10.1287%2fisre.11.4.342.11872&partnerID=40&md5=5fae105ac497eb79ae08aea90ed3f84e,4290,365,,,,,,Article,Scopus,4290,,,,,
319,,,,Using Davis's perceived usefulness and ease-of-use instruments for decision making: A confirmatory and multigroup invariance analysis,,,Doll W.J.; Hendrickson A.; Deng X.,7004942927; 7006207130; 7401768705,,,1998,,,,Decision Sciences,,10.1111/j.1540-5915.1998.tb00879.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032172079&doi=10.1111%2fj.1540-5915.1998.tb00879.x&partnerID=40&md5=72589d64df0642efa24232202b424ae4,280,869,,,,,,Article,Scopus,280,,,,,
